user_id,book_id,rating
64,273,5
40,1810,4
64,122,5
64,181,5
64,664,5
64,383,5
40,1811,5
40,1819,4
64,504,5
64,225,5
64,57,4
116,25,4
64,43,5
64,326,5
64,150,5
64,1184,5
40,1855,5
116,7,4
116,19,4
116,155,4
116,161,4
40,1902,5
116,37,4
40,1942,5
41,883,5
41,903,5
41,930,5
41,932,5
41,942,5
41,952,5
41,959,5
41,973,5
41,982,5
41,1010,5
116,593,4
41,1031,4
64,66,5
41,1035,4
116,36,4
116,264,5
116,213,5
116,162,5
116,872,5
41,1047,5
41,1098,4
116,350,4
116,84,4
116,274,4
116,297,5
116,793,5
116,614,5
41,1108,5
41,1125,4
116,1676,5
116,512,4
116,1079,4
116,795,4
116,29,4
116,204,4
64,32,4
64,131,4
64,198,5
116,48,4
116,288,4
65,32,4
41,1130,4
65,1969,4
65,1096,4
116,335,4
116,675,4
65,211,4
42,1167,4
42,1172,5
116,410,5
65,60,4
65,101,5
65,943,4
65,213,4
42,1178,4
65,595,4
65,4,4
65,730,4
65,129,4
66,5,5
66,26,4
116,398,4
66,13,4
66,306,5
66,284,5
137,1312,4
42,1181,4
116,179,4
66,65,5
42,1183,4
66,405,5
66,1676,4
116,1269,4
66,11,5
66,1657,4
66,5,4
42,1184,4
66,388,4
42,1186,4
42,1190,4
42,1200,4
42,1205,5
42,1208,4
66,1544,4
116,479,4
66,232,4
137,45,5
66,1167,4
42,1213,4
66,180,4
66,177,4
66,1364,5
42,1215,4
66,431,4
116,1313,4
66,33,4
66,468,5
42,1216,4
44,1219,4
44,1223,4
44,1224,5
66,323,4
44,1286,4
66,424,4
66,171,4
66,26,4
66,779,4
66,401,4
66,5,4
116,751,5
116,599,5
66,258,5
66,122,4
66,77,4
44,1380,4
66,87,5
137,13,4
66,9,4
44,1404,5
44,1481,4
116,1704,5
44,1529,5
137,5,4
44,1538,4
116,65,5
116,405,5
116,765,5
116,178,4
66,669,4
116,317,5
66,24,5
66,65,4
66,297,4
66,55,4
66,121,4
66,213,4
66,1783,4
44,1541,4
66,457,4
44,1602,4
66,779,4
66,233,4
66,436,4
44,1622,4
45,1760,4
45,1762,4
66,640,4
66,575,4
66,84,4
66,323,4
45,1772,4
66,1089,4
45,1782,4
66,305,4
66,176,4
66,1270,4
66,380,5
45,1789,4
66,508,4
66,42,5
66,29,4
66,103,4
66,559,4
66,1088,4
66,43,5
45,1803,4
45,1812,4
45,1840,4
66,503,4
45,1861,4
67,133,5
67,1210,5
67,916,4
67,264,5
67,80,5
67,395,4
67,75,5
67,401,4
67,1457,4
67,24,4
67,21,4
67,27,5
67,18,4
67,101,4
67,14,4
67,32,4
68,265,5
68,718,4
68,36,5
68,35,4
68,115,4
68,560,4
68,248,4
68,1949,4
68,959,4
68,19,5
68,341,5
68,109,5
68,15,4
69,479,4
69,530,5
69,304,5
69,113,4
69,65,4
69,8,4
69,4,5
69,5,4
69,2,4
69,24,4
69,26,4
69,21,4
69,13,4
69,27,4
69,18,5
69,10,4
70,55,4
70,33,4
70,58,4
70,32,4
179,7,4
45,1865,4
18,34,4
18,156,4
18,874,4
18,876,4
18,1071,4
18,1238,4
45,1656,4
45,35,4
45,48,4
18,63,4
18,69,5
45,71,4
18,75,4
70,76,4
70,306,4
70,281,4
70,86,4
89,301,4
45,1960,4
48,1997,4
48,194,4
70,113,5
70,114,4
70,26,4
48,1143,4
70,113,4
70,89,5
48,1166,4
70,401,5
90,22,4
90,228,4
90,758,5
48,1246,4
90,118,4
90,383,4
90,416,4
90,36,4
90,108,4
90,955,4
90,1063,4
90,709,5
90,777,4
90,33,4
90,184,4
90,133,4
90,101,4
91,64,4
91,1149,4
176,24,4
176,2,4
176,21,4
176,18,4
176,27,4
48,1585,5
48,1996,4
142,795,4
142,570,5
49,922,4
62,718,4
49,957,4
91,11,4
91,687,5
49,972,4
56,304,4
177,1570,4
56,1692,4
91,1055,5
49,1008,4
49,1032,4
49,1035,4
49,1059,4
91,225,5
91,131,4
91,1161,4
49,1086,4
49,1104,4
49,1114,4
49,1567,4
91,181,5
91,664,4
49,1584,5
91,233,5
91,94,4
49,1657,4
91,172,4
91,498,5
91,485,5
91,177,4
49,1697,4
92,779,5
49,1752,4
92,1312,4
50,1787,5
92,121,4
92,590,5
92,653,4
92,516,5
50,1802,4
92,43,4
50,1838,4
92,101,4
92,344,4
92,1923,4
92,1566,4
92,715,4
92,401,4
92,264,5
92,372,5
92,148,4
93,456,5
93,1186,4
93,958,5
93,297,5
93,1797,4
93,38,4
93,516,5
93,217,4
93,94,5
93,587,4
93,122,4
93,45,4
93,212,5
93,33,4
93,225,4
93,899,5
93,131,5
93,1005,4
93,426,4
93,119,4
50,1862,5
93,1202,4
93,89,5
93,688,4
93,82,5
50,1865,4
50,1889,4
50,1916,4
93,538,4
50,1934,4
50,1944,4
93,828,5
93,1683,4
50,1967,4
93,181,4
93,1664,5
93,701,5
94,468,4
94,282,4
94,304,5
94,43,5
94,22,4
94,8,4
94,457,4
50,1981,4
94,704,5
94,1552,4
50,1991,4
51,96,4
94,1313,5
94,478,4
95,8,5
95,10,4
95,115,5
95,4,4
95,101,4
95,33,4
95,58,4
95,11,4
95,32,4
95,5,5
95,55,4
95,26,4
51,428,4
95,948,5
95,1892,5
51,429,4
95,758,4
95,217,4
51,430,5
95,121,4
95,941,5
51,450,5
95,1843,5
95,741,5
95,9,4
95,690,5
95,1051,5
95,1639,5
51,461,5
51,462,4
51,497,4
95,272,4
95,557,4
51,498,4
63,66,4
95,974,5
95,762,4
63,1206,4
63,629,4
63,1506,4
51,500,4
95,495,4
95,959,5
95,1135,5
51,530,4
95,901,4
95,982,5
95,1102,4
51,567,4
95,733,4
51,572,4
95,238,5
95,1923,4
95,400,4
51,576,5
52,581,4
95,397,4
95,198,5
95,410,4
95,233,5
95,138,5
52,581,4
52,583,4
95,881,4
52,588,4
95,65,4
95,405,4
95,297,4
52,590,4
52,594,4
52,588,4
52,590,4
95,1797,4
95,1135,4
52,594,4
52,723,4
95,614,4
95,301,4
52,884,4
52,886,4
95,284,4
95,1250,4
95,354,4
52,922,4
53,931,4
95,662,5
95,378,4
53,937,5
95,180,4
95,1015,4
53,951,4
53,954,4
95,8,4
95,483,4
95,709,4
95,323,4
53,966,4
95,35,4
95,162,4
95,872,4
95,887,4
95,718,4
53,974,4
53,1000,4
53,1001,5
171,479,5
53,1004,5
53,1022,5
54,1043,5
95,213,4
54,1056,4
54,1061,5
77,529,4
54,1065,5
54,1096,4
54,1113,4
54,1119,4
77,597,4
77,1113,5
77,103,4
77,125,5
77,58,4
77,116,4
77,1135,4
54,1122,4
162,1825,4
162,490,5
162,1265,5
162,501,5
54,1132,4
162,321,4
162,386,4
54,1134,4
95,550,4
162,245,4
162,1742,4
95,1005,5
162,1038,4
54,1146,4
162,1639,4
162,461,4
162,604,4
162,1061,4
162,767,5
162,93,4
162,540,4
162,101,4
162,85,4
162,1552,4
162,50,4
162,278,4
162,356,4
54,1153,4
95,11,4
54,1156,5
54,1157,5
55,1158,4
55,1189,4
95,521,4
55,1193,5
55,1198,5
55,1999,5
55,1221,5
55,1226,5
55,1247,5
55,1391,5
162,102,4
95,8,5
162,969,4
95,4,5
96,26,4
96,13,5
96,101,5
96,471,4
96,76,5
96,171,5
96,65,5
96,33,4
96,55,4
96,58,5
96,32,5
96,115,5
96,60,4
96,35,4
96,495,5
96,45,5
162,863,5
162,120,4
162,1718,4
162,228,4
55,1687,4
162,42,4
55,1714,4
96,238,4
96,10,4
96,33,4
96,11,5
96,32,4
96,130,4
96,233,4
96,80,5
96,27,4
96,13,4
96,24,4
96,162,4
55,1716,4
96,478,4
96,653,4
96,592,4
96,35,4
56,1752,4
96,29,4
96,154,4
96,353,4
96,530,4
96,714,5
96,804,4
96,1885,4
96,248,5
56,1767,4
56,1784,4
56,1796,4
96,100,5
96,378,5
96,653,4
96,1796,4
56,1804,4
96,867,4
96,1928,4
96,33,4
96,115,5
96,60,4
96,70,4
96,150,5
96,63,4
96,1908,4
56,1830,4
96,1672,4
96,255,4
96,495,4
96,14,4
96,13,4
96,87,4
56,1831,4
96,60,5
96,1205,5
162,5,4
162,79,4
162,341,4
162,213,5
96,138,4
96,79,4
96,29,5
96,116,4
96,48,5
96,387,4
96,650,4
96,390,4
96,117,5
96,87,4
96,178,5
56,1854,4
96,1196,4
96,221,5
96,693,4
56,1873,4
96,1083,4
96,22,5
96,114,4
96,132,5
96,784,4
96,410,4
96,402,4
56,1886,4
96,1706,5
56,1891,4
96,11,4
96,1096,4
56,1926,4
56,1926,4
96,1035,4
96,356,4
96,873,4
96,1977,4
96,1225,4
96,1163,4
96,1289,4
96,1233,4
96,1827,4
96,1033,4
96,1549,4
97,1476,4
97,1774,4
97,1975,4
57,1943,4
57,1949,4
97,1495,4
57,1952,4
97,50,4
97,786,4
97,1383,4
57,1962,4
57,1964,4
97,357,4
97,213,4
97,935,5
97,375,4
63,172,4
63,709,4
63,162,4
155,765,4
97,1178,4
97,84,4
97,95,4
57,1976,4
97,1835,5
57,1987,4
97,85,4
97,133,5
57,1988,4
97,361,4
97,10,4
59,1148,4
97,408,5
97,115,4
98,4,4
98,76,4
98,60,4
98,919,4
98,11,4
98,895,4
98,22,4
98,743,5
98,493,4
59,1978,5
98,795,4
98,934,4
98,765,5
98,597,5
59,3,5
98,597,5
98,160,4
98,1477,5
59,4,4
98,561,4
98,217,4
98,265,4
98,121,5
98,150,5
98,840,4
98,173,5
98,637,5
98,1641,5
59,891,5
98,1980,5
59,949,4
98,48,5
98,72,4
98,272,5
98,557,4
98,1458,4
99,982,5
59,952,4
99,211,4
99,33,4
59,988,4
99,13,5
99,55,5
99,301,5
99,213,5
99,614,5
59,1024,5
99,1530,5
99,117,5
59,1028,5
99,718,5
59,1052,5
59,1053,5
99,230,5
99,10,5
99,76,5
59,1100,5
112,1068,4
59,1104,4
59,1138,4
60,1145,4
112,557,4
60,1224,5
99,95,4
99,1005,4
99,71,4
99,97,4
99,663,4
99,11,4
99,122,4
60,1354,4
99,701,5
99,576,5
60,1356,4
99,162,5
99,1624,4
60,1697,5
60,3,4
60,4,4
60,891,4
124,949,4
124,952,4
124,988,4
61,7,4
21,30,4
61,140,4
21,141,4
61,175,4
21,179,4
99,212,4
61,213,4
21,458,4
21,460,4
21,461,4
21,462,4
21,464,4
21,465,4
21,466,4
61,467,4
21,470,4
61,472,4
61,214,4
61,140,4
21,141,4
21,175,4
21,179,4
21,212,4
21,213,4
21,458,4
21,460,4
21,461,4
61,462,4
21,464,4
21,465,4
61,466,4
21,467,4
21,470,4
21,21,4
21,27,4
99,635,5
61,214,4
99,605,4
99,113,4
61,114,4
61,115,5
99,117,5
61,125,4
99,479,5
99,482,5
63,7,4
21,214,4
63,605,4
99,113,4
63,114,4
21,659,4
21,660,4
63,662,4
63,665,4
42,666,4
176,667,5
176,674,4
176,676,4
63,772,5
176,824,5
63,7,4
63,214,4
63,605,4
63,113,5
176,114,5
176,659,4
63,660,4
77,662,4
21,665,4
21,666,4
63,667,4
21,674,4
128,676,4
63,772,4
99,824,5
65,21,5
99,27,5
99,31,5
65,32,5
99,51,4
99,55,5
99,58,4
99,59,4
99,85,4
99,88,4
99,98,4
99,105,4
99,7,4
65,21,4
99,27,4
99,31,4
99,32,4
65,51,4
65,55,4
65,58,4
99,59,5
99,85,4
99,88,4
65,98,4
65,105,4
99,7,4
99,24,4
99,21,4
99,27,4
99,18,4
99,23,4
99,646,4
65,7,4
65,30,4
65,140,5
65,141,5
99,457,4
65,458,4
65,460,4
65,461,4
65,462,4
65,464,5
78,465,4
78,466,4
99,467,4
99,470,5
99,472,5
99,879,4
99,66,4
99,233,4
99,26,4
99,13,4
99,10,5
99,35,5
99,19,4
99,155,4
99,161,4
66,3,4
66,4,4
21,8,4
66,878,4
66,11,4
66,250,5
66,480,5
99,504,4
99,509,4
99,597,4
99,601,5
99,632,4
99,640,5
99,675,4
99,677,5
66,429,4
99,431,4
99,462,4
99,463,4
99,499,4
99,500,4
99,573,5
99,584,5
99,724,4
66,885,5
66,1002,5
99,1044,4
99,1124,4
99,1222,4
99,1248,4
66,429,4
66,431,5
99,462,4
99,463,4
66,499,4
99,500,4
66,573,4
99,584,4
99,724,4
99,885,4
99,1002,4
99,1044,4
66,1124,5
66,1222,4
66,1248,4
99,237,5
99,609,4
99,578,4
99,1185,4
68,44,4
69,415,4
69,785,4
69,1146,4
99,5,5
69,10,5
69,17,4
69,19,4
69,20,4
99,27,4
100,59,4
100,61,5
100,66,5
100,86,4
100,88,5
100,93,4
100,95,4
100,250,4
69,480,5
100,504,4
100,509,5
100,597,4
100,12,5
100,14,4
100,21,4
100,252,4
100,736,5
69,771,5
69,835,5
69,675,5
131,632,4
131,22,4
100,89,5
100,101,5
100,344,5
70,835,4
70,675,4
100,632,5
100,30,5
131,140,4
131,141,5
179,175,5
179,179,4
179,212,4
190,213,4
190,458,4
190,460,4
100,15,4
100,1116,5
70,1148,4
100,1524,5
190,431,4
70,483,4
70,645,5
100,716,5
70,749,4
71,835,4
71,675,4
71,632,4
71,30,4
71,140,4
71,141,4
100,175,4
100,179,4
71,212,4
100,213,4
100,458,4
71,460,5
100,15,4
71,1116,5
71,1148,4
71,1524,5
100,431,5
100,483,4
100,645,4
71,716,4
100,749,4
100,160,4
100,113,4
100,855,5
100,736,5
100,5,4
100,28,4
100,94,5
100,35,4
100,653,4
72,716,5
100,749,5
100,934,4
100,1017,4
72,1121,4
100,1145,4
100,1306,4
100,1639,4
72,1652,4
100,1699,4
100,1712,4
72,1586,4
72,1634,4
100,23,4
100,55,4
100,102,5
72,161,4
72,166,5
100,185,4
100,202,4
100,1135,4
100,872,4
100,162,4
100,846,4
72,716,4
100,749,4
100,934,4
100,1017,4
72,1121,4
100,1145,5
72,1306,4
72,1639,4
100,1652,5
72,1699,4
72,1712,5
100,1586,4
100,1634,4
72,23,4
100,55,4
100,102,4
100,161,4
72,166,4
174,185,5
174,202,4
174,426,5
174,127,4
174,38,4
174,230,5
174,407,4
174,122,4
174,217,5
72,206,4
72,207,4
72,415,4
100,531,4
100,1551,4
100,1582,4
73,28,4
100,29,4
122,36,4
100,43,4
100,42,4
73,182,4
100,207,4
100,299,5
100,452,4
100,629,4
100,821,4
100,27,4
100,26,4
100,13,4
100,18,4
100,14,4
100,58,5
100,1217,4
100,1633,4
73,182,4
100,207,4
100,299,4
100,452,4
101,629,4
73,821,4
101,222,4
101,588,4
73,32,4
73,67,4
73,73,4
73,74,5
73,308,5
101,13,5
73,14,4
101,18,4
101,24,4
101,75,4
101,63,4
101,42,5
101,116,4
101,1184,4
101,83,4
101,361,4
101,160,4
101,204,5
101,5,4
101,10,4
101,28,4
101,736,4
73,16,4
101,716,5
101,934,5
101,1017,4
101,1121,4
73,1395,4
101,1448,4
101,1453,4
101,1586,4
101,1634,4
101,1652,4
101,1699,4
101,1712,4
101,26,4
101,106,4
102,364,4
102,420,4
102,744,4
102,829,4
102,1165,4
102,1239,4
102,1251,4
102,1376,4
102,1461,4
102,1609,4
73,1662,4
102,1687,4
102,67,4
102,174,4
102,176,4
74,181,4
102,312,4
102,543,4
102,35,4
102,47,4
102,48,4
102,202,4
74,75,4
74,450,4
74,692,4
74,7,4
89,430,4
74,487,5
102,488,4
102,500,5
102,510,5
102,586,5
102,593,4
102,669,5
102,672,5
102,729,4
102,730,4
102,741,4
102,755,4
102,787,5
102,855,4
102,430,4
102,487,5
102,488,4
102,500,5
102,510,4
102,586,4
102,593,4
102,669,5
102,672,5
74,729,5
74,730,5
102,741,5
102,755,4
74,49,4
74,254,4
155,256,4
74,258,4
102,261,4
102,304,4
76,413,4
76,667,4
102,747,4
102,1426,4
76,52,4
76,53,4
21,64,4
21,930,4
76,969,4
76,980,4
102,989,4
102,1025,5
102,1116,4
102,1165,4
102,1184,4
174,1534,5
174,1645,5
174,1701,5
76,96,4
174,428,5
102,588,4
102,594,4
174,85,5
102,86,4
174,88,4
174,97,4
174,98,5
174,99,5
174,104,4
174,156,4
174,188,4
102,189,4
174,190,4
174,192,5
102,194,5
102,197,4
76,203,4
102,1573,4
76,100,4
76,106,4
76,108,4
76,109,4
76,111,4
76,145,4
77,697,4
77,947,4
174,114,4
102,116,4
174,117,5
174,125,5
28,673,4
28,139,4
77,140,4
102,471,4
102,475,4
102,488,4
102,490,4
77,617,4
77,661,4
112,472,4
77,478,4
77,516,4
77,551,5
112,608,4
77,652,4
112,243,4
77,244,4
77,417,5
78,420,4
78,422,5
112,423,4
78,424,4
78,746,4
78,856,4
66,112,4
78,158,4
66,198,4
102,252,4
78,274,4
102,292,4
102,417,5
78,420,4
102,422,5
102,424,4
102,480,4
102,536,4
102,556,4
102,612,4
102,746,5
102,119,4
102,135,5
102,142,5
78,143,4
78,211,5
78,227,5
78,511,4
102,599,4
102,618,4
102,747,4
102,1590,4
79,207,4
79,736,4
102,1140,4
102,1166,4
102,1228,5
102,1275,4
79,1555,5
79,1611,5
102,1684,4
102,33,5
102,159,4
102,172,4
102,184,4
102,208,4
102,100,4
102,112,4
102,144,4
110,142,4
110,143,4
110,618,4
102,106,4
79,108,4
79,109,4
79,131,4
79,132,4
79,133,4
102,136,4
102,145,4
102,1358,4
79,1594,4
79,153,4
103,154,4
103,231,4
79,232,4
103,747,5
103,917,4
103,939,4
103,1121,5
103,1129,5
79,1365,4
103,1503,5
80,1545,4
103,1637,4
80,1637,4
80,7,4
103,30,4
80,140,4
80,141,4
103,175,5
80,179,4
103,212,4
103,213,4
103,458,5
103,460,5
103,461,4
103,462,5
103,464,5
103,465,5
103,466,4
80,467,5
103,470,5
80,472,4
80,214,5
80,605,5
103,113,5
103,114,5
103,115,4
103,117,4
103,125,4
80,479,5
80,482,4
103,484,4
80,674,4
103,676,5
103,772,5
81,676,5
103,772,5
103,7,4
103,214,5
103,605,4
103,113,4
81,114,4
81,659,4
81,660,4
103,662,5
81,665,4
103,666,4
103,667,4
103,674,4
103,676,4
81,772,4
103,21,5
103,27,4
103,31,5
103,32,4
103,51,5
81,55,4
81,58,4
103,59,4
103,85,4
81,88,4
103,98,4
81,105,4
131,42,4
63,669,4
159,606,4
159,1847,4
83,3,4
83,4,4
159,8,5
83,878,5
159,11,4
83,250,4
159,480,4
83,504,4
103,509,4
83,597,5
83,601,5
83,632,4
83,640,5
83,675,5
83,677,5
103,429,4
103,431,5
103,462,5
103,463,4
103,499,4
103,500,5
83,573,5
135,584,5
135,724,4
191,885,4
83,1002,4
83,1044,4
103,1124,5
103,1222,4
103,1248,4
38,935,4
103,417,4
190,768,4
190,596,4
83,1124,4
190,1222,4
83,1248,4
190,44,5
190,415,4
103,785,4
103,1146,4
103,5,5
103,10,4
103,17,4
103,19,4
103,20,4
103,27,4
103,59,4
103,61,4
103,66,4
103,86,4
103,88,4
103,93,4
103,675,4
103,806,4
103,122,4
82,44,4
82,415,4
82,785,4
104,1146,4
82,5,5
104,10,4
104,17,4
104,19,4
104,20,4
104,27,5
104,59,4
104,61,4
82,66,4
104,86,4
104,88,4
104,93,4
82,95,4
104,250,4
104,480,4
104,504,4
104,509,4
104,597,4
104,12,4
104,14,4
104,21,4
104,252,4
104,736,4
82,771,4
82,835,4
104,675,4
104,632,4
82,30,4
82,140,4
82,141,4
104,175,4
83,179,4
104,212,4
83,213,4
83,458,5
83,460,5
85,15,5
85,1116,4
85,1148,4
85,1524,5
104,431,4
104,483,4
104,645,5
85,716,5
104,749,4
104,934,4
104,1017,4
104,1121,4
104,1145,4
104,1306,5
104,1639,4
85,1652,4
104,1699,4
104,1712,4
85,1586,4
104,1634,4
104,339,4
104,798,4
104,157,5
87,23,4
104,55,4
104,102,5
104,161,4
87,166,4
87,185,4
87,202,4
87,206,5
104,207,4
104,415,4
104,531,4
104,1551,5
104,1582,4
87,1612,4
104,28,4
104,29,4
87,36,4
87,43,4
87,42,4
87,182,4
104,207,4
87,299,4
87,452,4
87,629,4
87,821,4
88,32,4
104,67,4
88,73,4
88,74,4
88,308,4
104,13,4
88,14,4
104,18,4
88,24,4
88,75,4
88,7,5
88,36,5
88,55,4
88,80,4
104,431,4
104,483,4
88,645,4
88,668,4
104,856,4
104,1569,5
28,1380,5
28,353,5
28,574,4
28,1421,5
28,115,4
28,57,4
28,5,4
104,251,4
104,358,5
104,364,4
104,157,5
104,798,4
104,339,4
104,390,4
104,233,4
104,576,4
104,71,4
104,597,4
104,730,4
104,323,5
104,646,4
104,560,4
104,173,5
104,516,5
104,609,4
104,92,5
104,383,4
104,129,4
104,1238,4
104,1319,4
104,102,4
104,1707,5
104,1649,4
104,948,4
104,40,4
104,1936,5
104,1145,4
104,136,4
104,60,5
104,306,5
104,304,5
104,173,4
104,35,4
104,119,5
104,1552,4
104,186,5
104,1537,5
104,476,4
104,127,5
104,287,4
104,587,4
104,1859,5
104,102,5
104,27,5
66,778,4
66,109,4
104,934,5
104,653,4
104,1555,4
104,55,4
104,35,4
104,977,4
104,94,4
104,1748,4
104,777,4
104,461,4
104,401,4
104,57,4
104,461,4
104,304,4
104,1133,4
104,270,4
104,994,4
104,1656,4
104,375,4
104,935,4
104,288,4
104,628,4
28,264,5
104,709,4
104,119,4
104,883,4
104,572,4
104,1580,4
104,606,4
104,590,4
104,80,4
104,100,5
104,1752,4
104,45,5
104,1573,4
104,24,4
104,115,4
104,1161,4
104,283,5
104,1299,5
104,383,4
104,11,5
104,658,4
105,179,4
105,529,4
105,180,4
105,15,4
105,133,4
105,408,4
105,101,4
105,344,4
105,1586,4
105,372,4
105,117,5
105,1639,4
105,1590,4
105,560,4
105,773,4
105,826,4
105,44,4
105,289,5
105,994,5
105,335,5
105,158,5
105,1327,5
105,37,5
155,80,4
25,709,4
105,499,5
105,35,4
105,45,4
155,529,4
105,398,5
105,4,5
21,14,4
68,8,4
68,629,4
68,1506,4
68,1663,4
68,10,4
68,50,4
68,278,4
68,1410,4
68,489,4
68,653,4
131,472,4
131,887,4
105,85,4
105,249,5
105,344,5
105,101,5
105,65,5
105,372,4
105,943,5
105,1923,5
105,4,5
105,13,4
105,161,4
105,19,4
105,155,4
105,485,4
105,635,4
105,699,4
105,315,4
105,1561,4
105,639,4
105,148,4
105,257,4
105,1131,4
105,1996,4
105,395,4
105,103,4
105,878,4
105,177,4
105,375,4
105,66,5
105,172,4
105,498,4
105,361,4
105,1421,4
105,570,4
105,903,4
105,65,4
105,1676,4
105,297,4
105,1503,4
105,733,4
105,119,4
105,1145,4
105,701,4
105,1084,4
105,1386,4
105,66,4
105,496,4
105,137,4
105,409,4
105,1796,4
105,58,5
105,57,4
105,1096,4
105,372,5
105,344,5
105,101,4
105,943,4
105,176,4
105,243,4
105,1123,4
105,675,4
105,72,5
105,305,4
106,237,4
106,670,4
106,11,5
106,145,4
106,170,4
106,560,4
106,531,4
106,646,4
106,1954,4
106,47,4
106,46,4
106,115,4
106,484,5
106,196,5
106,773,4
106,38,4
106,207,4
106,546,4
106,173,4
106,121,4
106,951,4
106,1124,4
106,289,5
106,113,4
106,14,4
106,150,5
106,461,4
106,111,4
106,4,4
106,55,4
106,32,4
106,60,4
106,35,4
106,28,5
106,94,4
106,100,4
106,405,4
106,225,5
106,1272,4
107,238,4
107,271,4
175,1642,5
175,354,4
175,763,4
175,941,4
175,701,4
175,1084,4
175,1664,4
175,101,5
175,344,4
175,372,4
175,943,4
175,916,4
107,23,4
175,115,4
175,171,4
175,451,4
175,230,4
175,471,4
175,76,4
175,10,5
175,899,4
175,1509,4
175,1566,5
107,278,4
107,718,5
107,653,4
107,401,4
107,410,4
107,130,4
107,264,4
107,225,4
107,1519,4
107,442,5
107,1142,4
107,1283,5
107,1937,4
107,595,4
107,325,4
107,43,4
107,937,5
107,80,5
107,546,4
107,103,4
107,461,4
107,468,4
107,54,5
107,70,5
107,492,4
107,760,4
107,1646,4
107,1213,4
107,838,4
107,48,5
107,173,5
107,213,5
107,89,4
107,160,4
131,270,4
175,782,4
107,1476,4
131,162,4
107,1549,4
108,42,5
108,138,4
108,1186,4
108,974,4
108,496,4
108,180,5
108,530,4
108,117,5
108,1530,5
108,1196,4
108,722,4
108,1023,4
108,1119,4
108,1362,4
108,1278,4
108,510,4
108,1249,4
108,330,4
108,1525,4
108,528,4
108,949,4
108,87,4
108,1088,4
108,456,4
108,8,4
108,4,5
108,26,4
108,101,4
108,14,4
108,55,4
108,238,4
108,161,4
108,155,4
108,476,4
108,323,5
108,180,5
108,36,5
108,33,4
108,1015,4
108,150,5
108,820,5
108,162,5
108,374,4
108,194,4
108,138,4
108,478,4
108,8,4
108,483,5
108,709,5
108,559,4
65,160,4
65,130,5
65,1364,4
65,28,5
65,87,4
65,36,5
65,154,4
65,125,4
65,29,4
65,264,4
65,1055,5
108,271,4
65,162,5
108,872,4
108,65,4
108,405,4
108,1704,4
108,413,4
108,344,4
108,620,4
108,1042,4
108,663,4
108,113,5
108,943,5
108,44,4
108,126,5
108,397,4
108,40,5
108,101,5
108,45,5
108,323,4
108,68,4
108,93,4
108,306,4
108,1528,4
109,1329,5
109,148,4
109,289,4
109,545,4
109,516,4
109,265,4
109,1892,4
109,171,4
109,317,4
109,301,4
109,2,5
109,24,5
109,21,5
109,27,5
109,18,5
109,23,5
109,1155,4
109,217,4
109,378,4
109,78,4
110,436,4
110,325,5
110,100,4
110,22,4
110,38,5
110,196,4
110,937,5
110,629,4
110,122,4
110,1265,5
110,110,5
110,661,4
110,608,4
187,53,4
110,626,4
187,236,5
187,64,4
187,118,5
187,43,5
187,344,5
187,410,4
187,483,4
187,4,4
187,688,5
187,60,5
187,28,4
187,11,5
187,80,5
187,323,4
187,662,4
187,36,5
187,45,4
187,59,4
187,15,5
187,211,5
187,916,4
187,122,4
187,682,4
110,863,4
110,728,4
110,296,4
110,1383,4
110,1454,4
110,1447,4
110,1913,4
110,1315,4
110,114,4
110,766,4
110,32,4
110,315,4
110,282,4
110,1430,4
110,211,4
110,1586,4
110,457,4
131,662,4
131,114,4
131,94,4
110,1084,4
110,131,4
110,270,4
110,1996,4
110,529,4
110,288,4
110,102,4
110,103,4
9,217,4
9,186,4
9,766,4
42,709,5
9,178,4
110,994,4
110,1656,4
110,767,4
110,1686,4
110,1519,4
110,576,4
110,372,4
110,101,5
110,344,5
110,1923,4
110,958,5
110,740,5
110,606,4
110,879,4
110,1847,4
110,1099,4
110,211,4
110,127,5
110,1312,4
110,1005,4
110,60,4
110,115,4
110,495,4
110,1392,4
110,45,4
110,100,4
110,405,5
110,1704,4
110,461,5
110,297,5
110,1676,4
110,1074,5
110,1421,4
110,570,4
110,1444,5
110,1318,5
110,373,4
110,68,4
110,1239,4
110,19,5
110,155,5
110,161,5
110,7,4
110,1019,5
110,48,4
111,637,4
111,117,4
111,8,4
111,317,4
111,512,4
111,14,4
111,1315,4
111,426,4
111,119,4
111,495,5
111,738,4
111,901,4
111,186,4
111,1501,4
111,967,4
111,526,4
111,925,4
111,739,4
111,1544,4
111,1075,4
111,612,4
111,818,4
112,1317,4
112,1589,4
112,1261,4
112,1806,4
112,675,4
112,1208,4
112,911,4
112,986,4
112,13,5
112,14,5
112,879,4
112,48,4
112,55,5
112,196,4
112,1586,4
112,1218,5
112,1925,5
112,100,4
112,795,5
112,75,4
112,497,4
112,464,5
69,101,4
69,516,5
69,94,5
112,219,5
112,362,4
112,493,4
112,1106,4
112,1937,4
69,550,5
69,115,4
112,8,4
112,5,4
112,58,4
112,71,4
112,7,5
112,161,5
112,19,5
112,155,5
112,611,5
69,658,4
59,66,4
69,1392,5
69,194,5
69,495,4
69,45,4
112,618,4
112,1057,4
112,963,4
112,123,4
112,281,4
112,833,4
112,982,4
112,658,4
112,953,4
112,1053,5
112,936,4
112,237,4
112,1288,5
112,806,4
112,911,4
112,243,4
112,612,4
112,675,4
112,72,5
